county,dti_avg_2018,ltv_avg_2018,income_estimate_2018,pct_nonwhite_estimate_2018,pct_first_time_buyer_2018,dti_avg_2019,ltv_avg_2019,income_estimate_2019,pct_nonwhite_estimate_2019,pct_first_time_buyer_2019,dti_avg_2020,ltv_avg_2020,income_estimate_2020,pct_nonwhite_estimate_2020,pct_first_time_buyer_2020,dti_avg_2021,ltv_avg_2021,income_estimate_2021,pct_nonwhite_estimate_2021,pct_first_time_buyer_2021,dti_avg_2022,ltv_avg_2022,income_estimate_2022,pct_nonwhite_estimate_2022,pct_first_time_buyer_2022
38017,31.974,77.26,76273,7.614,23.717,30.664,76.935,78961,7.61,22.055,28.861,75.06,83192,7.462,15.242,29.262,74.533,86926,7.506,15.78,32.112,77.63,90450,15.606,26.674
38019,28.238,81.721,79289,2.71,38.095,29.118,80.306,80510,2.585,11.765,27.939,79.496,82964,2.824,20.408,26.068,76.948,82815,2.763,13.636,32.567,77.663,82366,6.23,26.667
38021,28.344,79.794,75854,4.822,9.375,19.571,81.025,78614,4.618,19.048,29.097,75.354,81543,4.811,12.903,31.692,75.612,82815,4.882,17.308,30.607,82.342,86332,9.05,32.143
38023,24.889,72.374,87031,3.14,11.111,27.583,82.638,85819,3.14,33.333,34.5,83.917,89375,3.14,50.0,27.0,76.765,89063,3.14,11.765,31.429,83.96,90357,7.79,28.571
38025,30.185,82.409,85341,15.61,22.222,29.724,79.063,86681,15.61,20.69,28.629,75.448,92639,15.61,11.29,27.857,70.146,107625,15.61,8.163,34.185,78.331,108816,20.85,7.407
38027,29.667,79.597,75854,6.0,0.0,31.667,71.797,78614,6.0,0.0,29.0,74.326,81543,6.0,11.765,31.105,78.112,82815,6.0,5.263,36.429,83.56,82366,10.44,0.0
38029,31.714,80.749,75854,2.31,0.0,26.143,82.857,78614,2.31,14.286,32.35,76.872,81543,2.31,15.0,30.176,79.724,82815,2.31,11.765,29.588,83.885,82366,4.21,23.529
38031,34.6,79.995,75854,2.12,30.0,27.0,76.863,78614,2.12,9.524,29.158,72.087,81543,2.12,13.158,29.0,77.446,91750,2.12,9.524,32.133,79.093,96384,5.83,40.0
38033,34.273,83.818,75854,3.99,9.091,31.0,78.738,78614,3.99,20.0,24.588,72.503,81543,3.99,11.765,24.263,79.092,82815,3.99,21.053,35.0,82.229,88304,7.83,12.5
38035,32.85,77.027,72885,8.756,23.312,30.639,77.658,75881,8.539,22.5,29.34,74.891,78337,8.307,13.78,29.93,75.406,82391,8.754,16.222,32.298,77.267,82249,16.382,23.328
38037,23.625,81.094,75854,2.88,37.5,29.889,70.333,78614,2.88,0.0,28.4,75.533,81543,2.88,10.0,27.0,80.985,82815,2.88,21.429,34.25,76.3,82366,5.74,25.0
38039,28.909,81.807,75854,1.36,27.273,28.8,81.2,78614,1.36,0.0,30.529,88.557,81543,1.36,23.529,33.556,75.274,82815,1.36,5.556,28.111,71.628,82366,4.6,22.222
38041,30.889,80.53,75854,4.306,22.222,36.5,94.125,78614,4.656,50.0,29.792,76.352,81543,4.025,16.667,29.348,78.323,82815,4.793,13.043,28.182,82.074,82366,6.72,27.273
38043,30.571,69.521,75854,4.35,14.286,31.095,81.045,78614,4.35,9.524,27.4,75.639,81543,4.35,4.0,30.12,70.071,82815,4.35,4.0,32.55,73.685,82366,5.14,15.0
38045,32.4,77.955,75854,2.076,0.0,28.231,82.068,78614,2.077,30.769,30.244,77.646,81543,2.067,13.333,29.206,75.404,82815,2.075,14.706,27.385,78.523,82366,4.808,30.769
38049,31.333,79.554,82635,2.864,22.222,32.095,79.676,85472,2.776,28.571,29.463,73.616,84621,2.844,13.433,30.067,77.462,86133,3.085,17.778,32.955,78.73,86541,5.445,27.273
38051,27.333,70.815,75854,2.99,0.0,29.667,75.903,78614,2.99,0.0,26.7,83.009,81543,2.99,20.0,28.765,79.754,82815,2.99,17.647,33.333,83.196,82366,6.13,33.333
38053,32.688,85.347,97917,5.43,36.607,30.134,83.496,93269,5.044,34.328,28.698,80.365,94333,5.014,17.327,29.784,80.47,87273,5.085,20.192,33.208,81.932,98380,19.863,28.333
38055,30.675,80.187,75854,8.426,18.072,31.112,76.719,78614,8.081,16.854,28.824,74.146,81543,7.944,10.811,28.173,70.754,82815,9.367,9.184,30.072,74.125,84213,10.268,14.458
38057,27.226,75.317,86755,5.106,19.355,28.814,77.205,92669,5.137,16.279,25.937,74.884,93568,4.987,9.494,26.804,74.955,97866,5.111,9.79,29.159,81.612,97207,9.563,18.841
38059,32.583,75.225,84553,7.744,17.825,31.597,77.029,87140,7.575,17.986,28.696,74.452,90369,7.753,12.214,30.012,73.617,94299,7.73,12.903,33.568,76.997,93359,12.982,25.249
38061,28.8,85.538,79632,16.322,28.889,28.242,82.733,86373,18.256,27.273,29.436,78.237,85000,22.033,26.923,27.476,75.788,85948,21.588,15.854,32.265,78.784,84420,20.309,32.353
38063,31.0,83.111,75854,3.45,22.222,30.769,77.246,78614,3.45,23.077,31.19,79.078,81543,3.45,19.048,23.176,77.452,82815,3.45,11.765,33.818,80.545,82366,5.67,18.182
38065,29.636,76.025,84553,3.47,27.273,30.444,69.444,87140,3.47,22.222,25.658,70.087,90369,3.47,7.895,29.242,65.721,94299,3.47,0.0,28.75,81.151,93359,6.5,12.5
38067,28.484,84.425,75854,6.801,32.258,28.414,83.357,78614,5.88,34.483,26.66,78.661,82041,6.18,17.021,28.514,77.999,82815,6.469,11.111,30.31,75.681,82366,10.429,26.19
38069,26.043,78.457,75854,5.555,34.783,29.381,76.602,78614,4.377,19.048,25.333,81.835,81543,5.652,19.608,28.591,75.572,82815,5.478,9.091,31.696,80.234,82366,9.296,30.435
38071,32.951,72.902,75854,12.646,25.61,30.4,76.897,80878,12.963,26.316,30.415,72.925,85301,11.72,11.475,31.245,76.404,84306,12.211,9.434,34.013,74.722,82366,18.169,13.158
38073,36.28,79.182,75854,3.144,36.0,31.524,80.617,78614,3.259,21.429,27.92,72.764,81543,3.258,17.333,27.936,77.48,82815,3.203,25.641,33.482,74.97,82656,6.627,25.0
38075,38.333,82.756,83182,2.79,22.222,32.333,87.21,78614,2.79,16.667,29.25,74.812,81543,2.79,6.25,26.909,77.411,88125,2.79,9.091,33.091,82.015,85714,5.96,18.182
38077,34.745,75.819,75854,5.488,18.367,29.827,77.281,78614,5.266,16.185,28.879,74.341,81543,5.178,12.381,30.716,75.526,82815,5.302,15.408,32.284,74.982,82366,9.902,16.312
38079,29.667,75.044,75854,48.658,16.667,32.136,73.158,78614,58.57,9.091,29.714,77.837,81543,54.937,23.81,27.769,76.017,82815,53.567,25.641,27.842,78.124,82366,61.923,31.579
38081,28.6,79.274,75854,3.03,15.0,33.095,84.578,82596,2.846,33.333,28.9,79.17,85865,2.927,26.0,29.816,74.886,82815,2.986,22.449,29.55,74.676,82366,7.582,20.0
38083,37.5,75.0,75854,3.71,50.0,31.833,84.333,78614,3.71,16.667,30.8,89.853,81543,3.71,30.0,33.8,86.8,82815,3.71,20.0,28.0,74.5,82366,5.85,50.0
38087,41.0,85.0,75854,2.75,0.0,34.0,86.667,78614,2.75,66.667,33.5,49.095,81543,2.75,0.0,30.833,73.06,82815,2.75,16.667,30.0,94.0,82366,3.82,100.0
38089,33.145,79.195,96081,5.323,22.159,31.261,79.183,98217,5.462,22.355,28.714,75.639,97721,5.2,9.942,29.129,74.85,96087,5.387,8.753,32.376,77.388,94227,15.847,21.477
38091,36.167,80.417,75854,2.99,16.667,22.111,69.726,87634,2.99,11.111,30.913,73.407,81543,2.99,0.0,30.56,68.728,90179,2.99,12.0,28.167,71.259,98333,4.28,22.222
38093,31.366,79.181,75854,5.338,19.403,30.06,79.842,78614,5.44,23.214,30.374,77.703,81543,5.379,12.113,30.566,74.936,82815,5.181,9.429,30.433,75.428,82366,9.479,21.667
38095,31.333,81.444,75854,3.61,11.111,22.8,88.6,78614,3.61,60.0,30.833,74.667,81543,3.61,0.0,26.611,73.272,82815,3.61,11.111,26.167,79.807,82366,8.23,33.333
38097,30.481,79.801,80533,5.341,20.779,29.804,81.642,83241,5.473,23.913,29.752,76.672,83996,5.193,11.515,31.114,77.21,86920,5.387,10.241,32.071,78.784,88667,9.149,18.571
38099,35.457,79.044,75854,9.856,37.143,32.016,80.687,78614,10.62,19.672,28.949,77.694,81543,11.837,14.407,27.718,76.509,82815,10.63,20.0,32.831,80.521,82366,19.838,27.692
38101,32.312,77.806,77801,8.889,27.157,30.854,79.745,82138,8.902,25.437,29.879,76.525,84689,8.698,16.285,29.58,76.272,87132,8.851,15.364,31.894,77.821,87500,18.445,23.474
38103,31.474,80.243,75854,1.707,36.842,37.444,82.363,78614,1.247,11.111,27.933,71.882,81543,1.519,13.333,25.909,77.424,82815,1.488,15.909,30.0,75.85,82366,5.174,25.0
38105,32.116,85.112,98173,9.499,36.491,29.371,82.14,101136,10.533,30.711,28.738,77.686,101002,9.542,16.809,30.336,79.11,100650,9.974,18.139,33.319,80.817,95947,22.343,29.53
39001,29.54,78.159,57807,2.888,20.0,29.25,77.952,59918,2.741,26.724,27.932,73.936,62276,2.764,15.837,29.904,70.83,64701,2.83,12.083,33.293,75.259,66684,4.668,22.556
39003,30.834,82.011,57101,11.801,39.003,29.293,80.521,59752,10.992,31.168,28.247,77.909,61147,10.104,18.791,29.399,76.271,64429,11.422,20.293,31.631,79.596,64913,17.933,36.251
39005,32.107,80.315,58772,3.339,26.59,30.73,78.273,63257,3.346,23.57,28.976,75.375,64096,3.405,16.332,30.125,73.066,64854,3.344,15.515,32.414,75.18,68750,6.621,25.053
39007,32.662,80.598,57807,7.601,25.979,31.409,79.958,59918,7.397,26.326,30.265,76.883,62276,6.903,18.213,30.82,74.774,64701,7.402,15.076,32.43,76.541,66684,12.726,26.404
39009,29.33,81.085,58037,9.203,30.233,29.685,81.601,60326,8.802,35.294,29.23,76.469,62276,9.262,16.739,28.283,75.66,64701,8.799,16.814,31.858,78.176,66905,12.246,31.636
39011,29.537,79.626,68903,2.927,34.435,30.041,81.365,72236,2.903,29.189,27.567,75.033,76082,2.795,18.722,28.199,75.345,79052,2.883,21.045,30.435,78.496,80097,6.119,34.442
39013,32.348,79.762,57908,6.091,27.541,30.623,79.418,61221,6.12,28.333,28.807,75.813,63222,6.046,18.147,29.846,75.444,66354,6.108,18.974,31.793,77.414,65607,8.594,25.246
39015,31.624,76.282,72572,2.728,24.4,31.56,78.017,75749,2.604,21.311,29.248,74.173,79402,2.694,12.628,29.641,70.671,82394,2.705,12.789,32.846,73.799,84990,5.829,19.843
39017,33.025,80.18,72556,14.014,28.713,30.826,78.535,75737,14.214,25.005,28.018,73.703,79401,13.749,14.441,29.022,70.492,82394,13.543,13.375,32.492,74.151,84990,22.611,25.478
39019,31.583,74.919,60931,2.805,21.101,30.271,76.393,63214,2.879,20.714,30.212,73.819,65354,2.936,11.19,30.3,73.982,68192,2.853,11.778,33.784,74.048,70028,5.826,16.327
39021,33.987,80.957,63527,5.341,28.761,32.015,80.003,64258,5.594,28.409,30.121,75.705,67230,5.133,16.109,31.209,73.28,70583,5.637,17.276,32.979,75.788,72008,8.748,29.878
39023,31.573,80.812,56496,9.429,29.545,30.607,79.465,58395,9.233,26.755,28.853,75.771,60409,8.611,18.783,29.501,73.777,63300,9.258,18.35,32.566,76.805,63361,15.84,26.998
39025,32.74,79.18,72572,5.264,27.543,31.035,77.857,75749,5.313,23.628,28.332,73.825,79402,5.272,13.518,28.923,70.108,82394,5.237,11.1,32.561,73.827,84990,9.901,24.076
39027,31.073,79.078,58737,6.132,25.61,30.614,78.213,60871,5.948,24.026,29.525,73.155,63529,5.774,14.136,29.65,71.013,64701,5.839,13.439,32.121,75.855,67052,8.786,26.197
39029,31.664,77.598,57807,3.719,25.719,30.675,77.689,59918,3.803,24.068,29.25,76.45,62276,3.767,16.082,29.71,73.665,64701,3.61,13.569,32.0,75.476,66684,7.212,20.882
39031,31.64,81.076,57807,3.112,22.981,29.985,79.602,59918,3.117,31.443,27.539,73.559,62276,3.069,13.532,28.617,73.608,64701,3.208,16.589,31.438,73.744,66684,5.505,25.616
39033,30.092,85.775,57807,3.77,46.117,27.991,83.805,59918,3.568,36.404,28.124,78.29,62276,3.369,27.461,28.697,77.113,64701,3.469,25.785,31.324,80.373,66684,6.335,39.799
